,상권_코드,기준_분기_코드,분기당_매출_금액,총_생활인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균
1551,2110382,4,212099137,269519.0,HH,정체,133.0,56.0
1552,2110383,1,188135075,212628.0,LL,다이나믹,98.0,53.0
1553,2110383,2,223305691,220097.0,LL,다이나믹,101.0,53.0
1554,2110383,3,208941233,122235.0,LL,다이나믹,103.0,53.0
1555,2110383,4,203594252,77474.0,LL,다이나믹,100.0,53.0
1556,2110384,1,118921694,86211.0,LH,상권확장,74.0,61.0
1557,2110384,2,155000954,91776.0,LH,상권확장,70.0,61.0
1558,2110384,3,151597500,131033.0,LH,상권확장,67.0,61.0
1559,2110384,4,163960177,136763.0,LH,상권확장,75.0,60.0
1560,2110385,1,18996762,181318.0,HL,상권축소,136.0,42.0
1561,2110385,2,17641346,172060.0,HL,상권축소,139.0,42.0
1562,2110385,3,32921176,173418.0,HL,상권축소,142.0,42.0
1563,2110385,4,27410972,180217.0,HL,상권축소,145.0,42.0
1564,2110386,1,262224094,10209.0,LL,다이나믹,99.0,44.0
1565,2110386,2,298932966,9393.0,LL,다이나믹,106.0,44.0
1566,2110386,3,266514742,6334.0,LL,다이나믹,103.0,44.0
1567,2110386,4,244204436,13584.0,LL,다이나믹,111.0,43.0
1568,2110387,1,247990469,1032770.0,HL,상권축소,116.0,52.0
1569,2110387,2,241098081,1058680.0,HL,상권축소,116.0,52.0
1570,2110387,3,258461627,1254618.0,LL,다이나믹,116.0,52.0
1571,2110387,4,304172848,1339554.0,LL,다이나믹,117.0,53.0
1572,2110388,1,103323733,799336.0,LL,다이나믹,102.0,53.0
1573,2110388,2,101092672,756972.0,LL,다이나믹,102.0,54.0
1574,2110388,3,107552933,715254.0,LL,다이나믹,104.0,54.0
1575,2110388,4,108781996,721216.0,LL,다이나믹,106.0,53.0
1576,2110389,1,157337643,183315.0,LH,상권확장,111.0,56.0
1577,2110389,2,162638276,184929.0,LH,상권확장,111.0,57.0
1578,2110389,3,203156768,176942.0,LH,상권확장,110.0,56.0
1579,2110389,4,203098426,177772.0,LH,상권확장,110.0,56.0
1580,2110390,1,192414662,685620.0,LL,다이나믹,99.0,52.0
1581,2110390,2,253730098,662955.0,LL,다이나믹,101.0,52.0
1582,2110390,3,248816837,442561.0,LL,다이나믹,100.0,52.0
1583,2110390,4,245735237,391933.0,LL,다이나믹,103.0,52.0
1584,2110391,1,284542742,736896.0,LL,다이나믹,97.0,53.0
1585,2110391,2,319188098,697941.0,LL,다이나믹,98.0,53.0
1586,2110391,3,312418134,551699.0,LL,다이나믹,98.0,53.0
1587,2110391,4,357947847,527695.0,LL,다이나믹,100.0,53.0
1588,2110392,1,344731862,129024.0,HL,상권축소,132.0,50.0
1589,2110392,2,358066987,124920.0,HL,상권축소,135.0,50.0
1590,2110392,3,361924115,145062.0,HL,상권축소,140.0,50.0
1591,2110392,4,358221727,146229.0,HL,상권축소,143.0,50.0
1592,2110393,1,77789126,88560.0,HH,정체,117.0,56.0
1593,2110393,2,84977899,83311.0,LH,상권확장,116.0,55.0
1594,2110393,3,90566092,93315.0,HH,정체,118.0,55.0
1595,2110393,4,87056762,92846.0,LH,상권확장,114.0,57.0
1596,2110394,1,161839671,1280012.0,LL,다이나믹,97.0,48.0
1597,2110394,2,167653595,1277629.0,LL,다이나믹,96.0,48.0
1598,2110394,3,183971284,1390712.0,LL,다이나믹,98.0,48.0
1599,2110394,4,189165206,1108756.0,LL,다이나믹,100.0,48.0
1600,2110395,1,61339205,317175.0,HL,상권축소,116.0,54.0
1601,2110395,2,88270047,312362.0,LL,다이나믹,115.0,54.0
1602,2110395,3,92543978,309341.0,LL,다이나믹,112.0,54.0
1603,2110395,4,89722057,304656.0,LL,다이나믹,110.0,54.0
1604,2110396,1,281765661,785514.0,LH,상권확장,107.0,56.0
1605,2110396,2,308994636,813412.0,LH,상권확장,107.0,56.0
1606,2110396,3,332934589,854833.0,LH,상권확장,107.0,57.0
1607,2110396,4,358100858,874115.0,LH,상권확장,109.0,57.0
1608,2110397,1,442802543,1537801.0,HH,정체,120.0,56.0
1609,2110397,2,503026773,1542011.0,HH,정체,122.0,57.0
1610,2110397,3,482338981,1461153.0,HH,정체,123.0,57.0
1611,2110397,4,519922576,1448096.0,HH,정체,123.0,57.0
1612,2110398,1,209572436,855325.0,HL,상권축소,123.0,50.0
1613,2110398,2,221419814,862570.0,HL,상권축소,124.0,51.0
1614,2110398,3,223403014,900764.0,HL,상권축소,126.0,51.0
1615,2110398,4,245486790,916991.0,HL,상권축소,127.0,51.0
1616,2110399,1,241705210,2065531.0,LL,다이나믹,104.0,52.0
1617,2110399,2,281320253,1946330.0,LL,다이나믹,106.0,52.0
1618,2110399,3,299409351,1848935.0,LL,다이나믹,106.0,53.0
1619,2110399,4,282146970,1806761.0,LL,다이나믹,109.0,53.0
1620,2110400,1,153575903,1669699.0,LL,다이나믹,109.0,51.0
1621,2110400,2,170391024,1607390.0,LL,다이나믹,109.0,51.0
1622,2110400,3,183385795,1566293.0,LL,다이나믹,112.0,51.0
1623,2110400,4,183437887,1558871.0,LL,다이나믹,114.0,51.0
1624,2110401,1,150099641,202837.0,LL,다이나믹,114.0,52.0
1625,2110401,2,124295385,202761.0,HL,상권축소,119.0,51.0
1626,2110401,3,128400730,212417.0,HL,상권축소,119.0,51.0
1627,2110401,4,142171126,213450.0,HL,상권축소,121.0,52.0
1628,2110402,1,282253339,720348.0,LL,다이나믹,114.0,50.0
1629,2110402,2,424171231,703156.0,LL,다이나믹,113.0,50.0
1630,2110402,3,295607845,659828.0,LL,다이나믹,114.0,50.0
1631,2110402,4,214981703,603938.0,LL,다이나믹,114.0,51.0
1632,2110403,1,198143860,1573875.0,LL,다이나믹,98.0,45.0
1633,2110403,2,232505418,1502594.0,LL,다이나믹,99.0,45.0
1634,2110403,3,229927215,1678996.0,LL,다이나믹,100.0,45.0
1635,2110403,4,240319111,1697133.0,LL,다이나믹,103.0,46.0
1636,2110404,1,247928475,3086234.0,LH,상권확장,106.0,56.0
1637,2110404,2,267788595,2928049.0,LH,상권확장,107.0,56.0
1638,2110404,3,266592981,2864212.0,LH,상권확장,105.0,56.0
1639,2110404,4,258476878,2793426.0,LH,상권확장,107.0,56.0
1640,2110405,1,300634574,1999606.0,LL,다이나믹,105.0,50.0
1641,2110405,2,352544785,1917252.0,LL,다이나믹,105.0,50.0
1642,2110405,3,375848321,1577169.0,LL,다이나믹,106.0,50.0
1643,2110405,4,386719841,1409727.0,LL,다이나믹,108.0,50.0
1644,2110406,1,642772883,264148.0,LH,상권확장,102.0,56.0
1645,2110406,2,984101052,256708.0,LH,상권확장,102.0,57.0
1646,2110406,3,802199275,209431.0,LH,상권확장,104.0,56.0
1647,2110406,4,1017758087,202860.0,LH,상권확장,106.0,56.0
1648,2110407,1,320209575,994263.0,HL,상권축소,126.0,50.0
1649,2110407,2,363342664,961293.0,HL,상권축소,129.0,50.0
1650,2110407,3,362462014,933985.0,HL,상권축소,131.0,50.0
1651,2110407,4,324025844,892019.0,HL,상권축소,132.0,50.0
1652,2110408,1,133779190,349182.0,LL,다이나믹,111.0,49.0
1653,2110408,2,142787547,327100.0,LL,다이나믹,110.0,50.0
1654,2110408,3,156087255,342327.0,LL,다이나믹,111.0,50.0
1655,2110408,4,199873131,335583.0,LL,다이나믹,112.0,50.0
1656,2110409,1,190887816,979117.0,LL,다이나믹,94.0,44.0
1657,2110409,2,201959838,962361.0,LL,다이나믹,96.0,44.0
1658,2110409,3,205143267,857489.0,LL,다이나믹,97.0,44.0
1659,2110409,4,199345567,780875.0,LL,다이나믹,98.0,44.0
1660,2110410,1,272340407,430151.0,LL,다이나믹,97.0,48.0
1661,2110410,2,283231626,424048.0,LL,다이나믹,98.0,48.0
1662,2110410,3,299276228,428671.0,LL,다이나믹,100.0,48.0
1663,2110410,4,335314861,437194.0,LL,다이나믹,102.0,48.0
1664,2110411,1,90590627,361846.0,LH,상권확장,101.0,55.0
1665,2110411,2,104255365,343752.0,LH,상권확장,102.0,55.0
1666,2110411,3,99007437,368165.0,LH,상권확장,105.0,55.0
1667,2110411,4,113208069,382115.0,LH,상권확장,104.0,55.0
1668,2110412,1,132198519,111154.0,HL,상권축소,125.0,49.0
1669,2110412,2,164663395,107789.0,LL,다이나믹,108.0,49.0
1670,2110412,3,160275330,129797.0,LL,다이나믹,111.0,49.0
1671,2110412,4,133624349,151773.0,LL,다이나믹,109.0,49.0
1672,2110413,1,102217687,143102.0,LL,다이나믹,70.0,43.0
1673,2110413,2,129017691,139057.0,LL,다이나믹,73.0,43.0
1674,2110413,3,155331632,123705.0,LL,다이나믹,73.0,43.0
1675,2110413,4,163149185,122700.0,LL,다이나믹,75.0,42.0
1676,2110414,1,52349254,253541.0,LH,상권확장,101.0,64.0
1677,2110414,2,66025238,263859.0,LH,상권확장,102.0,62.0
1678,2110414,3,78943755,352560.0,LH,상권확장,107.0,62.0
1679,2110414,4,109066557,359932.0,LH,상권확장,110.0,62.0
1680,2110415,1,280644232,1911073.0,LL,다이나믹,108.0,48.0
1681,2110415,2,328541407,1881090.0,LL,다이나믹,109.0,48.0
1682,2110415,3,315272044,1920025.0,LL,다이나믹,110.0,49.0
1683,2110415,4,301900315,1905546.0,LL,다이나믹,111.0,49.0
1684,2110416,1,387022725,604831.0,LL,다이나믹,109.0,50.0
1685,2110416,2,419115875,593240.0,LL,다이나믹,111.0,50.0
1686,2110416,3,440661994,678152.0,LL,다이나믹,113.0,50.0
1687,2110416,4,456949498,712179.0,LL,다이나믹,112.0,50.0
1688,2110417,1,41368583,362920.0,LL,다이나믹,94.0,49.0
1689,2110417,2,46549047,388987.0,LL,다이나믹,97.0,49.0
1690,2110417,3,48893720,421749.0,LL,다이나믹,94.0,51.0
1691,2110417,4,59792723,433241.0,LL,다이나믹,93.0,51.0
1692,2110418,1,47035496,529981.0,HL,상권축소,138.0,51.0
